=== ПАРАМЕТРЫ ПРОГОНА ===
Дата прогона,2026-03-18T23:23:05
Капитал,1000000
Старт,2015
OOS год,2023
Макс позиций S1,2
Макс позиций S2,2
Комиссия %,0.06
Проскальзывание %,0.10
Ребалансировка,none

--- Сигнал ---
Мин объём (млн),100
Мин VR,3.6
Макс VR,10
Дней сигнала,1
ATR мин %,1.3
ATR окно,20
MA период,50
MA фильтр,above
Bull bar,да
CP мин %,0.55
Макс дн. доходность %,10
VR подтверждение,2
Gap отмена %,6
Vol окно,30

--- Выход ---
Стоп-лосс %,28
Див гэп %,3
ROT множитель,1.5
ROT абс %,0.5

--- Тиры ---
STRONG minVR,5.1
STRONG maxHold,7
STRONG TS after,6
STRONG TS dist %,1.6
BASE minVR,3.6
BASE maxHold,5
BASE TS after,5
BASE TS dist %,1.4

=== ИТОГИ ===
Всего сделок,758
Средняя доходность %,4.87
Медианная доходность %,1.67
Win rate %,70.2
Profit factor,6.77
Sharpe,2.85
Макс просадка %,30.42
Общая доходность %,2036816323.11
CAGR %,0.00
Макс выигрыш %,91.71
Макс проигрыш %,-28.12
Ср. выигрыш %,8.13
Ср. проигрыш %,2.83
Макс серия побед,22
Макс серия потерь,4
Ср. удержание дней,5.1
Период,2015-01-05 — 2026-03-18

=== СДЕЛКИ ===
#,Ticker,Strategy,Tier,VR,ATR%,Signal,Entry,Exit,EntryPx,ExitPx,Return%,Held,Reason
368,UNKL,S2,STRONG,6.96,2.63,2021-06-23,2021-06-24,2021-07-02,9645.41,9824.26,1.85,6,ts_extend
369,MRKK,S2,STRONG,6.13,3.24,2021-06-30,2021-07-01,2021-07-09,28.75,28.79,0.14,6,ts_extend
370,MDMG,S2,STRONG,5.80,4.04,2021-07-02,2021-07-05,2021-07-13,888.42,917.19,3.24,6,ts_extend
371,AMEZ,S2,BASE,4.90,4.02,2021-07-13,2021-07-14,2021-07-21,12.45,12.74,2.28,5,ts_extend
372,AMEZ,S2,STRONG,6.32,4.72,2021-07-26,2021-07-27,2021-08-04,17.95,18.50,3.04,6,ts_extend
373,DIOD,S2,STRONG,6.37,5.50,2021-08-05,2021-08-06,2021-08-16,9.31,9.20,-1.28,6,ts_extend
374,BELU,S1,BASE,4.34,3.57,2021-08-12,2021-08-13,2021-08-20,3563.69,3665.99,2.87,5,ts_extend
375,NAUK,S2,BASE,3.66,1.62,2021-08-13,2021-08-16,2021-08-17,210.34,208.07,-1.08,1,rotate_atr20
376,LIFE,S2,BASE,3.91,3.50,2021-08-13,2021-08-16,2021-08-23,6.58,6.58,0.08,5,ts_extend
377,MAGE,S2,STRONG,6.20,3.64,2021-08-16,2021-08-17,2021-08-25,7.97,7.84,-1.67,6,ts_extend
378,MTLRP,S2,BASE,3.69,3.00,2021-08-20,2021-08-23,2021-08-30,157.95,252.05,59.57,5,max_hold
379,SGZH,S1,BASE,4.68,2.14,2021-08-25,2021-08-26,2021-09-02,8.04,8.86,10.17,5,ts_extend
380,KMAZ,S2,STRONG,9.91,1.97,2021-08-27,2021-08-30,2021-09-07,94.55,135.28,43.08,6,ts_extend
381,RUAL,S1,BASE,4.57,2.44,2021-09-02,2021-09-03,2021-09-10,62.50,69.30,10.88,5,ts_extend
382,MRKZ,S2,BASE,4.60,1.91,2021-09-06,2021-09-07,2021-09-09,0.06,0.06,1.58,2,rotate_atr20
383,KOGK,S2,BASE,4.25,1.98,2021-09-06,2021-09-07,2021-09-14,534.85,555.21,3.81,5,ts_extend
384,HIMCP,S2,STRONG,9.79,3.00,2021-09-08,2021-09-09,2021-09-17,9.47,13.35,41.06,6,ts_extend
385,SAGOP,S2,STRONG,6.42,2.70,2021-09-13,2021-09-14,2021-09-15,0.68,0.66,-1.50,1,rotate_atr20
386,NFAZ,S2,BASE,4.65,4.61,2021-09-14,2021-09-15,2021-09-22,428.68,423.30,-1.26,5,ts_extend
387,WTCMP,S2,STRONG,5.54,1.64,2021-09-16,2021-09-17,2021-09-27,9.01,9.04,0.27,6,ts_extend
388,SMLT,S1,BASE,4.19,5.32,2021-09-17,2021-09-20,2021-09-27,5489.77,5660.43,3.11,5,ts_extend
389,RTSB,S2,STRONG,8.98,4.45,2021-09-21,2021-09-22,2021-09-30,0.62,0.64,2.85,6,ts_extend
390,ROLO,S2,BASE,5.09,2.92,2021-09-27,2021-09-28,2021-10-05,1.04,1.03,-1.00,5,ts_extend
391,PIKK,S1,BASE,4.19,2.42,2021-09-29,2021-09-30,2021-10-07,1432.29,1409.98,-1.56,5,ts_extend
392,VSMO,S2,STRONG,5.28,2.50,2021-09-30,2021-10-01,2021-10-11,36297.98,38609.33,6.37,6,ts_extend
393,MISBP,S2,STRONG,6.78,2.57,2021-10-07,2021-10-08,2021-10-18,11.32,13.16,16.31,6,ts_extend
394,MRKV,S2,STRONG,9.87,2.07,2021-10-08,2021-10-11,2021-10-14,0.06,0.07,10.59,3,rotate_atr20
395,SGZH,S1,STRONG,6.01,1.97,2021-10-11,2021-10-12,2021-10-20,9.80,11.28,15.14,6,ts_extend
396,PMSB,S2,BASE,4.84,5.56,2021-10-13,2021-10-14,2021-10-21,179.59,178.28,-0.73,5,ts_extend
397,MRSB,S2,STRONG,6.51,4.71,2021-10-15,2021-10-18,2021-10-26,0.50,0.49,-1.52,6,ts_extend
398,OMZZP,S2,STRONG,7.26,2.85,2021-10-20,2021-10-21,2021-10-29,4567.30,6238.40,36.59,6,ts_extend
399,BELU,S1,STRONG,7.26,3.41,2021-10-21,2021-10-22,2021-11-01,3826.11,4086.89,6.82,6,ts_extend
400,LIFE,S2,STRONG,6.34,3.74,2021-10-26,2021-10-27,2021-11-05,6.45,6.47,0.29,6,ts_extend
401,VRSB,S2,BASE,4.28,12.02,2021-11-03,2021-11-05,2021-11-12,338.54,243.36,-28.12,5,cat_stop
402,SNGSP,S1,BASE,3.76,1.52,2021-11-11,2021-11-12,2021-11-19,40.59,41.22,1.53,5,ts_extend
403,GEMC,S2,STRONG,5.31,2.86,2021-11-12,2021-11-15,2021-11-23,1121.69,1119.38,-0.21,6,ts_extend
404,OKEY,S2,STRONG,5.23,2.74,2021-11-26,2021-11-29,2021-12-07,49.33,49.49,0.34,6,ts_extend
405,SMLT,S1,BASE,3.64,2.67,2021-12-02,2021-12-03,2021-12-10,5118.18,5188.30,1.37,5,ts_extend
406,TRNFP,S2,BASE,4.62,1.68,2021-12-10,2021-12-13,2021-12-20,1521.43,1607.92,5.68,5,max_hold
407,IRKT,S2,BASE,3.89,4.01,2021-12-24,2021-12-27,2022-01-04,23.28,22.91,-1.56,5,ts_extend
408,LSRG,S1,STRONG,7.52,3.91,2022-01-11,2022-01-12,2022-01-20,714.94,714.42,-0.07,6,ts_extend
409,ZILL,S2,STRONG,6.10,3.98,2022-01-11,2022-01-12,2022-01-20,4607.36,4695.99,1.92,6,ts_extend
410,ENPG,S1,BASE,3.82,4.56,2022-01-19,2022-01-20,2022-01-27,906.45,911.08,0.51,5,ts_extend
411,MFGS,S2,STRONG,8.12,2.48,2022-01-25,2022-01-26,2022-02-03,355.57,392.97,10.52,6,ts_extend
412,CHKZ,S2,STRONG,8.96,5.80,2022-02-03,2022-02-04,2022-02-14,6870.98,7348.54,6.95,6,ts_extend
413,IGST,S2,STRONG,7.49,8.23,2022-02-11,2022-02-14,2022-02-22,2814.50,4866.94,72.92,6,ts_extend
414,PRMB,S2,STRONG,6.40,4.36,2022-02-11,2022-02-14,2022-02-24,53084.80,38159.90,-28.12,5,cat_stop
415,ABIO,S1,BASE,5.07,7.10,2022-02-16,2022-02-17,2022-02-22,111.60,80.22,-28.12,3,cat_stop
416,SVET,S2,BASE,3.99,8.69,2022-03-30,2022-03-31,2022-04-07,79.83,80.67,1.06,5,ts_extend
417,FESH,S2,STRONG,5.38,12.03,2022-04-14,2022-04-15,2022-04-25,36.43,38.96,6.96,6,ts_extend
418,WTCMP,S2,BASE,4.47,6.83,2022-04-28,2022-04-29,2022-05-12,8.69,8.56,-1.56,5,ts_extend
419,TTLK,S2,BASE,3.62,3.59,2022-05-13,2022-05-16,2022-05-23,0.67,0.66,-1.56,5,ts_extend
420,SNGSP,S1,BASE,4.49,2.76,2022-05-17,2022-05-18,2022-05-25,33.35,39.38,18.06,5,ts_extend
421,DIOD,S2,STRONG,6.37,3.94,2022-05-24,2022-05-25,2022-06-02,7.70,8.37,8.67,6,ts_extend
422,TRNFP,S2,BASE,3.69,2.26,2022-06-01,2022-06-02,2022-06-09,1228.96,1298.92,5.69,5,max_hold
423,MSNG,S2,STRONG,6.78,3.61,2022-06-02,2022-06-03,2022-06-14,2.06,2.07,0.37,6,ts_extend
424,HYDR,S1,STRONG,9.03,2.41,2022-06-03,2022-06-06,2022-06-15,0.82,0.82,-0.12,6,ts_extend
425,TRNFP,S2,BASE,4.49,2.47,2022-06-09,2022-06-10,2022-06-20,1373.19,1368.35,-0.35,5,ts_extend
426,AKRN,S1,STRONG,8.11,4.65,2022-06-20,2022-06-21,2022-06-29,17427.84,18371.36,5.41,6,ts_extend
427,LSRG,S2,BASE,4.74,3.25,2022-06-23,2022-06-24,2022-07-01,585.94,659.56,12.57,5,ts_extend
428,CHGZ,S2,STRONG,5.22,4.10,2022-06-23,2022-06-24,2022-07-04,45.47,45.78,0.68,6,ts_extend
429,VRSB,S2,STRONG,5.20,3.20,2022-07-11,2022-07-12,2022-07-20,167.07,164.13,-1.76,6,ts_extend
430,ARSA,S2,BASE,4.57,3.33,2022-07-19,2022-07-20,2022-07-27,5.68,5.69,0.19,5,ts_extend
431,MGNT,S1,BASE,3.72,2.64,2022-07-28,2022-07-29,2022-08-05,4896.82,4897.50,0.01,5,ts_extend
432,ARSA,S2,BASE,3.64,2.91,2022-07-28,2022-07-29,2022-08-05,5.81,5.81,-0.02,5,ts_extend
433,RASP,S1,BASE,4.78,4.24,2022-08-09,2022-08-10,2022-08-17,319.01,322.45,1.08,5,ts_extend
434,NFAZ,S2,STRONG,6.93,4.97,2022-08-12,2022-08-15,2022-08-23,330.53,345.32,4.48,6,ts_extend
435,TUZA,S2,STRONG,7.42,3.07,2022-08-15,2022-08-16,2022-08-24,92.65,93.33,0.74,6,ts_extend
436,ABIO,S1,STRONG,7.63,5.87,2022-08-18,2022-08-19,2022-08-29,81.35,85.47,5.07,6,ts_extend
437,MGTS,S2,STRONG,5.21,2.38,2022-08-22,2022-08-23,2022-08-29,1462.34,1847.04,26.31,4,rotate_atr20
438,LNZL,S2,STRONG,5.92,5.07,2022-08-24,2022-08-25,2022-09-02,11338.11,12781.36,12.73,6,ts_extend
439,MGTSP,S2,STRONG,9.43,4.19,2022-08-26,2022-08-29,2022-09-06,1091.74,1118.00,2.40,6,ts_extend
440,PIKK,S1,BASE,4.80,2.57,2022-08-29,2022-08-30,2022-09-06,749.70,773.76,3.21,5,ts_extend
441,BANE,S2,STRONG,7.66,2.31,2022-09-01,2022-09-02,2022-09-05,1091.74,1120.20,2.61,1,rotate_atr20
442,MDMG,S2,STRONG,6.23,3.93,2022-09-02,2022-09-05,2022-09-13,474.76,504.97,6.36,6,ts_extend
443,OGKB,S1,STRONG,8.53,1.92,2022-09-05,2022-09-06,2022-09-14,0.54,0.55,3.12,6,ts_extend
444,JNOSP,S2,STRONG,5.88,2.77,2022-09-05,2022-09-06,2022-09-14,10.62,11.47,8.08,6,ts_extend
445,RUSI,S2,STRONG,9.05,4.95,2022-09-12,2022-09-13,2022-09-21,53.18,55.02,3.44,6,ts_extend
446,MRKK,S2,BASE,3.72,2.67,2022-09-13,2022-09-14,2022-09-20,10.44,9.62,-7.78,4,rotate_atr20
447,KLSB,S2,STRONG,5.29,4.10,2022-09-19,2022-09-20,2022-09-28,9.54,9.47,-0.68,6,ts_extend
448,IRKT,S2,STRONG,7.02,4.31,2022-09-21,2022-09-22,2022-09-26,47.00,33.78,-28.12,2,cat_stop
449,BSPBP,S2,BASE,4.93,5.29,2022-10-19,2022-10-20,2022-10-27,18.03,18.51,2.65,5,ts_extend
450,MSRS,S2,STRONG,7.33,3.77,2022-10-27,2022-10-28,2022-11-08,0.98,0.98,0.09,6,ts_extend
451,STSBP,S2,STRONG,7.61,3.51,2022-10-27,2022-10-28,2022-11-08,0.68,0.70,3.67,6,ts_extend
452,SARE,S2,BASE,3.98,3.92,2022-11-07,2022-11-08,2022-11-15,0.12,0.13,2.38,5,ts_extend
453,MISB,S2,STRONG,5.24,2.18,2022-11-07,2022-11-08,2022-11-16,14.42,21.42,48.49,6,ts_extend
454,SIBN,S1,STRONG,7.84,2.55,2022-11-16,2022-11-17,2022-11-25,460.74,462.67,0.42,6,ts_extend
455,AVAN,S2,BASE,3.88,5.47,2022-11-18,2022-11-21,2022-11-28,1141.82,978.43,-14.31,5,max_hold
456,BRZL,S2,STRONG,6.15,7.19,2022-11-21,2022-11-22,2022-11-30,1049.68,1105.23,5.29,6,ts_extend
457,MRKC,S2,STRONG,6.93,2.94,2022-11-25,2022-11-28,2022-12-07,0.29,0.29,-0.89,7,ts_extend
458,SNGS,S1,BASE,4.71,2.82,2022-12-02,2022-12-05,2022-12-12,22.93,22.66,-1.16,5,ts_extend
459,RENI,S2,STRONG,9.19,2.50,2022-12-06,2022-12-07,2022-12-15,55.23,59.16,7.12,6,ts_extend
460,MRKZ,S2,BASE,4.61,3.80,2022-12-15,2022-12-16,2022-12-23,0.03,0.03,5.80,5,ts_extend
461,KAZT,S2,BASE,3.89,1.48,2022-12-22,2022-12-23,2022-12-28,454.73,456.67,0.43,3,rotate_atr20
462,PRMB,S2,BASE,4.04,2.40,2022-12-22,2022-12-23,2022-12-30,34855.68,35439.21,1.67,5,ts_extend
463,GAZAP,S2,BASE,4.85,2.91,2022-12-27,2022-12-28,2023-01-05,236.38,262.84,11.20,5,ts_extend
464,MRKP,S2,STRONG,8.35,1.51,2022-12-29,2022-12-30,2023-01-03,0.25,0.25,-0.56,1,rotate_atr20
465,MTLRP,S1,BASE,4.25,2.20,2022-12-30,2023-01-03,2023-01-10,151.24,152.09,0.56,5,ts_extend
466,KCHE,S2,STRONG,9.46,2.32,2022-12-30,2023-01-03,2023-01-04,0.19,0.18,-1.13,1,rotate_atr20
467,AVAN,S2,STRONG,5.92,4.29,2023-01-03,2023-01-04,2023-01-12,1156.85,1709.42,47.77,6,ts_extend
468,KUZB,S2,STRONG,6.82,4.04,2023-01-04,2023-01-05,2023-01-13,0.02,0.02,4.47,6,ts_extend
469,AFLT,S1,BASE,3.61,1.61,2023-01-10,2023-01-11,2023-01-18,27.72,28.67,3.40,5,ts_extend
470,YRSB,S2,BASE,4.30,1.91,2023-01-11,2023-01-12,2023-01-19,188.30,185.37,-1.56,5,ts_extend
471,TNSE,S2,STRONG,6.02,3.95,2023-01-13,2023-01-16,2023-01-24,681.09,682.79,0.25,6,ts_extend
472,RASP,S1,STRONG,7.87,1.88,2023-01-17,2023-01-18,2023-01-26,242.89,241.38,-0.62,6,ts_extend
473,MDMG,S2,BASE,4.59,2.49,2023-01-18,2023-01-19,2023-01-26,449.62,447.72,-0.42,5,ts_extend
474,POSI,S1,BASE,3.68,2.22,2023-01-25,2023-01-26,2023-02-02,1495.39,1594.76,6.65,5,ts_extend
475,ZVEZ,S2,STRONG,8.05,4.59,2023-01-25,2023-01-26,2023-02-03,4.37,4.80,10.01,6,ts_extend
476,PLZL,S1,BASE,4.65,1.95,2023-02-01,2023-02-02,2023-02-09,946.41,939.63,-0.72,5,ts_extend
477,TRNFP,S2,STRONG,9.00,1.53,2023-02-07,2023-02-08,2023-02-09,922.47,919.03,-0.37,1,rotate_atr20
478,KAZT,S2,BASE,4.56,2.60,2023-02-07,2023-02-08,2023-02-15,538.66,533.56,-0.95,5,ts_extend
479,KGKCP,S2,STRONG,6.28,2.46,2023-02-08,2023-02-09,2023-02-17,39.86,51.87,30.12,6,ts_extend
480,MISBP,S2,BASE,4.39,3.43,2023-02-14,2023-02-15,2023-02-22,15.32,15.46,0.85,5,ts_extend
481,RTGZ,S2,STRONG,7.93,3.17,2023-02-27,2023-02-28,2023-03-09,25941.44,35563.81,37.09,6,ts_extend
482,GAZP,S1,BASE,3.79,1.72,2023-03-01,2023-03-02,2023-03-10,161.16,161.74,0.36,5,ts_extend
483,LSRG,S2,BASE,5.02,2.18,2023-03-09,2023-03-10,2023-03-16,502.20,497.00,-1.04,4,rotate_atr20
484,WUSH,S2,STRONG,8.00,3.95,2023-03-09,2023-03-10,2023-03-20,197.82,200.41,1.31,6,ts_extend
485,TORS,S2,BASE,3.79,6.20,2023-03-15,2023-03-16,2023-03-23,0.40,0.50,25.94,5,ts_extend
486,TRNFP,S2,STRONG,9.00,1.58,2023-03-17,2023-03-20,2023-03-21,1074.22,1050.32,-2.22,1,rotate_atr20
487,GAZP,S1,STRONG,5.55,1.80,2023-03-20,2023-03-21,2023-03-29,170.82,170.21,-0.36,6,ts_extend
488,KRSBP,S2,BASE,3.95,3.53,2023-03-20,2023-03-21,2023-03-28,9.80,10.69,9.14,5,ts_extend
489,BSPBP,S2,STRONG,6.27,3.92,2023-03-22,2023-03-23,2023-03-31,29.60,31.93,7.88,6,ts_extend
490,TRMK,S2,STRONG,6.50,1.98,2023-03-27,2023-03-28,2023-04-03,103.16,101.32,-1.79,4,rotate_atr20
491,UPRO,S1,BASE,5.05,2.25,2023-03-28,2023-03-29,2023-04-05,1.96,1.93,-1.46,5,ts_extend
492,MRKK,S2,BASE,3.64,3.43,2023-03-30,2023-03-31,2023-04-07,14.82,16.24,9.57,5,ts_extend
493,MRKV,S2,BASE,4.16,3.43,2023-03-31,2023-04-03,2023-04-10,0.04,0.04,4.12,5,ts_extend
494,MISBP,S2,STRONG,5.32,4.52,2023-04-06,2023-04-07,2023-04-17,31.05,34.48,11.06,6,ts_extend
495,FLOT,S1,STRONG,6.17,3.25,2023-04-07,2023-04-10,2023-04-18,65.72,66.50,1.18,6,ts_extend
496,STSB,S2,BASE,4.53,3.38,2023-04-07,2023-04-10,2023-04-17,1.07,1.23,15.50,5,max_hold
497,MTLR,S1,BASE,4.40,3.11,2023-04-18,2023-04-19,2023-04-26,198.58,200.21,0.82,5,ts_extend
498,MTLRP,S1,STRONG,5.57,2.71,2023-04-18,2023-04-19,2023-04-27,214.79,217.80,1.40,6,ts_extend
499,VEON-RX,S2,STRONG,7.90,4.76,2023-04-18,2023-04-19,2023-04-27,53.49,57.42,7.36,6,ts_extend
500,PIKK,S1,STRONG,9.68,1.93,2023-04-25,2023-04-26,2023-05-05,703.82,694.18,-1.37,6,ts_extend
501,VTBR,S1,BASE,4.00,3.23,2023-04-27,2023-04-28,2023-05-08,111.28,112.59,1.18,5,ts_extend
502,MRKU,S2,STRONG,6.01,3.30,2023-04-28,2023-05-02,2023-05-11,0.24,0.24,0.97,6,ts_extend
503,MTSS,S1,BASE,3.71,2.14,2023-05-15,2023-05-16,2023-05-23,294.27,310.04,5.36,5,ts_extend
504,MSNG,S2,BASE,4.51,3.74,2023-05-15,2023-05-16,2023-05-23,2.95,3.16,7.00,5,ts_extend
505,LSNGP,S2,BASE,5.04,3.04,2023-05-15,2023-05-16,2023-05-23,175.03,175.13,0.06,5,ts_extend
506,FLOT,S1,STRONG,5.23,3.10,2023-05-26,2023-05-29,2023-06-06,76.41,96.25,25.96,6,ts_extend
507,MDMG,S2,STRONG,6.19,2.97,2023-06-01,2023-06-02,2023-06-13,634.71,644.27,1.51,6,ts_extend
508,NMTP,S1,STRONG,7.00,3.47,2023-06-08,2023-06-09,2023-06-20,8.96,9.01,0.61,6,ts_extend
509,CHMF,S1,STRONG,7.13,1.81,2023-06-19,2023-06-20,2023-06-28,1146.83,1183.82,3.23,6,ts_extend
510,UNAC,S2,BASE,4.98,2.63,2023-06-19,2023-06-20,2023-06-27,0.77,0.83,8.74,5,ts_extend
511,CHGZ,S2,STRONG,6.98,3.82,2023-06-27,2023-06-28,2023-07-06,49.88,55.02,10.30,6,ts_extend
512,SGZH,S1,STRONG,5.35,2.36,2023-06-29,2023-06-30,2023-07-10,5.85,6.31,7.79,6,ts_extend
513,ENPG,S2,BASE,4.03,3.50,2023-07-05,2023-07-06,2023-07-13,489.18,486.90,-0.47,5,ts_extend
514,LNZLP,S1,STRONG,6.08,2.35,2023-07-11,2023-07-12,2023-07-20,3145.02,3094.64,-1.60,6,ts_extend
515,NFAZ,S2,STRONG,8.78,3.79,2023-07-13,2023-07-14,2023-07-24,408.15,409.67,0.37,6,ts_extend
516,RASP,S1,STRONG,7.37,1.84,2023-07-19,2023-07-20,2023-07-26,328.57,332.87,1.31,4,rotate_atr20
517,KZOSP,S1,STRONG,5.83,2.08,2023-07-19,2023-07-20,2023-07-31,30.31,32.28,6.51,7,ts_extend
518,BRZL,S2,STRONG,8.76,2.57,2023-07-21,2023-07-24,2023-07-28,1397.23,1382.78,-1.03,4,rotate_atr20
519,RBCM,S2,STRONG,5.19,4.11,2023-07-21,2023-07-24,2023-08-01,4.71,4.86,3.34,6,ts_extend
520,NMTP,S1,BASE,3.69,3.16,2023-07-25,2023-07-26,2023-08-02,10.01,11.89,18.78,5,max_hold
521,MRKU,S2,BASE,4.51,4.24,2023-07-27,2023-07-28,2023-08-04,0.44,0.49,11.85,5,ts_extend
522,BISVP,S2,BASE,4.32,2.74,2023-07-31,2023-08-01,2023-08-08,12.60,12.57,-0.23,5,ts_extend
523,MTLRP,S1,BASE,4.03,2.58,2023-08-02,2023-08-03,2023-08-10,260.82,268.75,3.04,5,ts_extend
524,FLOT,S1,STRONG,5.59,2.49,2023-08-02,2023-08-03,2023-08-11,109.21,110.03,0.75,6,ts_extend
525,VSMO,S2,STRONG,6.45,1.55,2023-08-03,2023-08-04,2023-08-07,51362.05,51297.79,-0.13,1,rotate_atr20
526,YKEN,S2,STRONG,6.73,3.83,2023-08-04,2023-08-07,2023-08-16,0.83,1.20,44.73,7,ts_extend
527,RZSB,S2,BASE,4.42,2.91,2023-08-07,2023-08-08,2023-08-09,45.51,48.22,5.95,1,rotate_atr20
528,SAGOP,S2,STRONG,6.30,5.33,2023-08-08,2023-08-09,2023-08-17,4.60,4.81,4.57,6,ts_extend
529,RNFT,S1,BASE,4.96,4.57,2023-08-15,2023-08-16,2023-08-23,188.90,194.52,2.98,5,ts_extend
530,UNAC,S2,BASE,3.88,3.85,2023-08-15,2023-08-16,2023-08-23,0.83,1.24,50.11,5,ts_extend
531,LKOH,S1,BASE,4.34,2.57,2023-08-22,2023-08-23,2023-08-30,6422.76,6826.06,6.28,5,max_hold
532,LIFE,S1,STRONG,5.81,4.16,2023-08-22,2023-08-23,2023-08-31,8.56,8.59,0.32,6,ts_extend
533,MFGS,S2,STRONG,6.75,3.74,2023-08-25,2023-08-28,2023-09-05,497.29,501.04,0.75,6,ts_extend
534,UPRO,S1,BASE,4.24,3.27,2023-08-30,2023-08-31,2023-09-07,2.38,2.56,7.42,5,ts_extend
535,JNOSP,S2,STRONG,9.80,3.39,2023-09-04,2023-09-05,2023-09-13,20.25,25.78,27.29,6,ts_extend
536,SNGSP,S1,STRONG,7.47,2.30,2023-09-29,2023-10-02,2023-10-10,57.03,56.70,-0.58,6,ts_extend
537,RTKM,S1,BASE,4.30,2.15,2023-10-17,2023-10-18,2023-10-25,77.63,77.40,-0.31,5,max_hold
538,NNSB,S2,STRONG,6.00,6.03,2023-10-17,2023-10-18,2023-10-26,7717.33,7682.57,-0.45,6,ts_extend
539,MRSB,S2,STRONG,6.28,5.82,2023-10-17,2023-10-18,2023-10-26,1.20,1.21,0.37,6,ts_extend
540,MVID,S1,BASE,4.70,1.97,2023-10-24,2023-10-25,2023-11-01,200.22,197.67,-1.27,5,ts_extend
541,MDMG,S2,BASE,3.95,2.68,2023-10-27,2023-10-30,2023-11-06,846.85,841.68,-0.61,5,ts_extend
542,ARSA,S2,BASE,4.77,5.69,2023-11-06,2023-11-07,2023-11-14,13.84,19.24,38.96,5,ts_extend
543,MTLRP,S1,BASE,3.64,3.69,2023-11-08,2023-11-09,2023-11-16,336.74,364.19,8.15,5,ts_extend
544,OZON,S1,BASE,4.71,2.30,2023-11-21,2023-11-22,2023-11-29,2979.76,2945.88,-1.14,5,ts_extend
545,KRKNP,S2,BASE,4.82,1.89,2023-11-21,2023-11-22,2023-11-29,13701.89,13506.28,-1.43,5,ts_extend
546,SIBN,S1,BASE,4.02,1.61,2023-12-26,2023-12-27,2024-01-05,858.42,845.05,-1.56,5,ts_extend
547,NMTP,S1,BASE,4.57,4.12,2023-12-26,2023-12-27,2024-01-05,11.80,12.44,5.42,5,ts_extend
548,TRMK,S1,BASE,4.04,3.60,2024-01-04,2024-01-05,2024-01-12,222.74,222.68,-0.03,5,ts_extend
549,ABIO,S1,BASE,5.02,4.43,2024-01-04,2024-01-05,2024-01-12,108.43,112.22,3.50,5,ts_extend
550,CHMK,S2,STRONG,9.24,4.29,2024-01-05,2024-01-08,2024-01-16,10041.04,10703.53,6.60,6,ts_extend
551,NLMK,S1,STRONG,5.42,2.05,2024-01-11,2024-01-12,2024-01-22,198.58,198.02,-0.28,6,ts_extend
552,CHMF,S1,STRONG,7.48,1.95,2024-01-11,2024-01-12,2024-01-23,1563.90,1591.14,1.74,7,ts_extend
553,GCHE,S2,BASE,3.84,2.66,2024-01-15,2024-01-16,2024-01-17,4337.93,4258.18,-1.84,1,rotate_atr20
554,JNOS,S2,STRONG,9.69,5.32,2024-01-15,2024-01-16,2024-01-24,31.95,33.26,4.08,6,ts_extend
555,SFIN,S2,BASE,4.23,4.22,2024-01-16,2024-01-17,2024-01-24,874.40,987.18,12.90,5,ts_extend
556,TGKN,S1,STRONG,5.13,4.47,2024-01-23,2024-01-24,2024-02-01,0.02,0.02,-1.76,6,ts_extend
557,RZSB,S2,BASE,4.67,2.44,2024-01-23,2024-01-24,2024-01-25,38.26,37.54,-1.89,1,rotate_atr20
558,MRKK,S2,STRONG,7.60,2.70,2024-01-23,2024-01-24,2024-01-29,31.03,28.13,-9.33,3,rotate_atr20
559,KLSB,S2,STRONG,5.82,4.07,2024-01-24,2024-01-25,2024-02-02,36.18,37.04,2.38,6,ts_extend
560,MRKY,S2,BASE,4.86,5.96,2024-01-26,2024-01-29,2024-02-05,0.11,0.11,1.28,5,ts_extend
561,SNGS,S1,BASE,4.88,1.91,2024-02-01,2024-02-02,2024-02-09,30.50,30.22,-0.91,5,ts_extend
562,GEMC,S2,BASE,4.06,6.40,2024-02-05,2024-02-06,2024-02-13,887.22,881.55,-0.64,5,ts_extend
563,SOFL,S1,BASE,3.63,2.23,2024-02-12,2024-02-13,2024-02-20,174.58,175.92,0.77,5,ts_extend
564,PIKK,S1,BASE,3.75,2.12,2024-02-12,2024-02-13,2024-02-20,851.76,875.64,2.80,5,ts_extend
565,LSRG,S1,STRONG,5.94,2.86,2024-02-26,2024-02-27,2024-03-06,967.55,1038.03,7.28,6,ts_extend
566,TRNFP,S2,STRONG,6.43,1.89,2024-02-26,2024-02-27,2024-03-06,1618.59,1595.46,-1.43,6,ts_extend
567,MVID,S1,BASE,4.68,3.53,2024-03-07,2024-03-11,2024-03-18,219.15,215.74,-1.56,5,ts_extend
568,VJGZ,S2,BASE,4.85,2.75,2024-03-07,2024-03-11,2024-03-18,2453.92,2606.75,6.23,5,ts_extend
569,RBCM,S2,STRONG,5.34,4.41,2024-03-15,2024-03-18,2024-03-26,10.51,13.02,23.85,6,ts_extend
570,RDRB,S2,STRONG,8.84,3.79,2024-03-15,2024-03-18,2024-03-26,193.31,198.45,2.66,6,ts_extend
571,WUSH,S1,STRONG,5.26,2.72,2024-03-19,2024-03-20,2024-03-28,333.59,339.92,1.90,6,ts_extend
572,CARM,S2,BASE,4.18,1.73,2024-03-25,2024-03-26,2024-04-02,2.49,2.65,6.48,5,ts_extend
